"ID","ESCALE_DEPART","ESCALE_DESTINATION","CODE","DATE_CREATED"
"2259186","TXL","DLA","TXLDLA","current_timestamp"
"2259187","NDR","OUA","NDROUA","current_timestamp"
"2259188","BRU","RIO","BRURIO","current_timestamp"
"2259189","BUH","AGA","BUHAGA","current_timestamp"
"2259190","BJL","BNA","BJLBNA","current_timestamp"
"2259191","BCN","DUB","BCNDUB","current_timestamp"
"2259192","YTO","RUH","YTORUH","current_timestamp"
"2259193","AKL","BOD","AKLBOD","current_timestamp"
"2259194","NKC","SUB","NKCSUB","current_timestamp"
"2259195","NSI","AGA","NSIAGA","current_timestamp"
"2259196","CPT","IAD","CPTIAD","current_timestamp"
"2259197","TPA","ALG","TPAALG","current_timestamp"
"2259198","FIH","SIN","FIHSIN","current_timestamp"
"2259199","DFW","BZV","DFWBZV","current_timestamp"
"2259200","TXL","OXB","TXLOXB","current_timestamp"

"2259202","DLA","LPA","DLALPA","current_timestamp"
"2259203","NCE","DME","NCEDME","current_timestamp"
"2259204","SYD","AGA","SYDAGA","current_timestamp"
"2259205","NYC","NKC","NYCNKC","current_timestamp"
"2259206","FNA","EBB","FNAEBB","current_timestamp"
"2259207","MNL","LPA","MNLLPA","current_timestamp"
"2259208","TXL","LHR","TXLLHR","current_timestamp"
"2259209","VCE","BZV","VCEBZV","current_timestamp"
"2259210","DSS","NDJ","DSSNDJ","current_timestamp"
"2259211","TXL","AGA","TXLAGA","current_timestamp"
"2259212","MEL","PEK","MELPEK","current_timestamp"
"2259213","JNB","ESU","JNBESU","current_timestamp"
"2259214","CKY","BRE","CKYBRE","current_timestamp"
"2259215","ITM","BCN","ITMBCN","current_timestamp"
"2259216","RJL","TLV","RJLTLV","current_timestamp"
"2259217","DAR","BRU","DARBRU","current_timestamp"
"2259218","KUL","MLW","KULMLW","current_timestamp"
"2259219","DMM","ARN","DMMARN","current_timestamp"
"2259220","ADB","LFW","ADBLFW","current_timestamp"
"2259221","FOR","OXB","FOROXB","current_timestamp"
"2259222","GOI","AGA","GOIAGA","current_timestamp"
"2259223","ALA","DLA","ALADLA","current_timestamp"
"2259224","SAO","LBV","SAOLBV","current_timestamp"
"2259225","BWI","GVA","BWIGVA","current_timestamp"
"2259226","CCS","CAS","CCSCAS","current_timestamp"
"2259227","NSI","LOS","NSILOS","current_timestamp"
"2259228","JNB","LYS","JNBLYS","current_timestamp"
"2259229","LYS","BJL","LYSBJL","current_timestamp"

"2259231","EUN","AHB","EUNAHB","current_timestamp"
"2259232","AGA","PNH","AGAPNH","current_timestamp"
"2259233","LIS","VLC","LISVLC","current_timestamp"
"2259234","DTW","OUA","DTWOUA","current_timestamp"
"2259235","RAK","HRE","RAKHRE","current_timestamp"
"2259236","PIT","RAK","PITRAK","current_timestamp"
"2259237","CAS","MED","CASMED","current_timestamp"
"2259238","MAD","MED","MADMED","current_timestamp"

"2259240","SHE","CMN","SHECMN","current_timestamp"
"2259241","RAI","AKL","RAIAKL","current_timestamp"
"2259242","FNA","VIE","FNAVIE","current_timestamp"
"2259243","CMN","LCY","CMNLCY","current_timestamp"

"2259245","PEK","VIL","PEKVIL","current_timestamp"
"2259246","ACC","MGW","ACCMGW","current_timestamp"
"2259247","KTM","MAD","KTMMAD","current_timestamp"
"2259248","AGP","PHC","AGPPHC","current_timestamp"
"2259249","NTE","YTO","NTEYTO","current_timestamp"
"2259250","IAD","ORY","IADORY","current_timestamp"
"2259251","ORY","BJL","ORYBJL","current_timestamp"
"2259252","SAO","BSL","SAOBSL","current_timestamp"
"2259253","NKC","ADB","NKCADB","current_timestamp"
"2259254","PMI","ERH","PMIERH","current_timestamp"
"2259255","MSQ","CKY","MSQCKY","current_timestamp"
"2259256","PDX","RAK","PDXRAK","current_timestamp"
"2259257","RBA","AJA","RBAAJA","current_timestamp"
"2259258","OUD","AGP","OUDAGP","current_timestamp"
"2259259","TLS","FIH","TLSFIH","current_timestamp"
"2259260","ABJ","DTW","ABJDTW","current_timestamp"
"2259261","BZV","SSH","BZVSSH","current_timestamp"
"2259262","BJL","CCU","BJLCCU","current_timestamp"
"2259263","BOS","NCE","BOSNCE","current_timestamp"
"2259264","BUE","ABV","BUEABV","current_timestamp"
"2259265","GIG","TRN","GIGTRN","current_timestamp"
"2259266","JED","NDJ","JEDNDJ","current_timestamp"
"2259267","BOS","BKO","BOSBKO","current_timestamp"
"2259268","SYD","ZAG","SYDZAG","current_timestamp"
"2259269","CMN","PBM","CMNPBM","current_timestamp"
"2259270","RAK","CLE","RAKCLE","current_timestamp"
"2259271","DUR","OZZ","DUROZZ","current_timestamp"
"2259272","AGA","STO","AGASTO","current_timestamp"
"2259273","BJL","HAV","BJLHAV","current_timestamp"
"2259274","MCT","SVQ","MCTSVQ","current_timestamp"
"2259275","BOY","GVA","BOYGVA","current_timestamp"
"2259276","NSI","CPT","NSICPT","current_timestamp"
"2259277","BHX","OZZ","BHXOZZ","current_timestamp"
"2259278","MLU","CAS","MLUCAS","current_timestamp"
"2259279","RUH","JED","RUHJED","current_timestamp"
"2259280","IAH","CMN","IAHCMN","current_timestamp"
"2259281","DSS","LPA","DSSLPA","current_timestamp"
"2259282","VIE","NDJ","VIENDJ","current_timestamp"
"2259283","MNL","HAM","MNLHAM","current_timestamp"
"2259284","OZZ","LBV","OZZLBV","current_timestamp"
"2259285","HRE","LUN","HRELUN","current_timestamp"
"2259286","DXB","LBV","DXBLBV","current_timestamp"

"2259288","AGA","RUH","AGARUH","current_timestamp"
"2259289","GVA","OZZ","GVAOZZ","current_timestamp"
"2259290","MXP","NIM","MXPNIM","current_timestamp"
"2259291","ADD","CMN","ADDCMN","current_timestamp"
"2259292","AGA","DLC","AGADLC","current_timestamp"
"2259293","TNG","DMM","TNGDMM","current_timestamp"
"2259294","DSS","ERH","DSSERH","current_timestamp"
"2259295","DTW","LPA","DTWLPA","current_timestamp"
"2259296","BOS","KUL","BOSKUL","current_timestamp"
"2259297","YOW","ABJ","YOWABJ","current_timestamp"
"2259298","AGA","EAM","AGAEAM","current_timestamp"
"2259299","BKO","NBO","BKONBO","current_timestamp"
"2259300","EUN","EUN","EUNEUN","current_timestamp"
"2259301","IAD","GOJ","IADGOJ","current_timestamp"
"2259302","NBO","TUN","NBOTUN","current_timestamp"
"2259303","ADD","RAK","ADDRAK","current_timestamp"
"2259304","LOS","DCA","LOSDCA","current_timestamp"
"2259305","DAV","CMN","DAVCMN","current_timestamp"
"2259306","TIP","NKC","TIPNKC","current_timestamp"
"2259307","FIH","BJV","FIHBJV","current_timestamp"
"2259308","RBA","MME","RBAMME","current_timestamp"
"2259309","AAN","NKC","AANNKC","current_timestamp"
"2259310","NSI","ASW","NSIASW","current_timestamp"
"2259311","DUS","RBA","DUSRBA","current_timestamp"
"2259312","VIL","OXB","VILOXB","current_timestamp"
"2259313","IST","TLS","ISTTLS","current_timestamp"
"2259314","WDH","MAD","WDHMAD","current_timestamp"
"2259315","AAL","LBV","AALLBV","current_timestamp"
"2259316","ACC","BCN","ACCBCN","current_timestamp"
"2259317","RNS","OUA","RNSOUA","current_timestamp"
"2259318","BGF","OZZ","BGFOZZ","current_timestamp"
"2259319","AGA","KRK","AGAKRK","current_timestamp"
"2259320","CKY","CPH","CKYCPH","current_timestamp"
"2259321","ATH","OXB","ATHOXB","current_timestamp"
"2259322","BTV","NSI","BTVNSI","current_timestamp"
"2259323","MRS","ROB","MRSROB","current_timestamp"
"2259324","CRK","BKO","CRKBKO","current_timestamp"
"2259325","CKY","RUH","CKYRUH","current_timestamp"
"2259326","ADD","JUB","ADDJUB","current_timestamp"
"2259327","BKO","LYS","BKOLYS","current_timestamp"
"2259328","AKL","BKO","AKLBKO","current_timestamp"
"2259329","NYC","LFW","NYCLFW","current_timestamp"
"2259330","BJL","AHB","BJLAHB","current_timestamp"
"2259331","GIB","ASF","GIBASF","current_timestamp"
"2259332","MOW","BJL","MOWBJL","current_timestamp"
"2259333","MCO","ALG","MCOALG","current_timestamp"
"2259334","NGO","FNA","NGOFNA","current_timestamp"
"2259335","GFK","ROB","GFKROB","current_timestamp"
"2259336","LHE","LBV","LHELBV","current_timestamp"
"2259337","PWM","COO","PWMCOO","current_timestamp"
"2259338","ISB","ACC","ISBACC","current_timestamp"
"2259339","DUS","ABJ","DUSABJ","current_timestamp"
"2259340","AMS","ZRH","AMSZRH","current_timestamp"
"2259341","DIR","CMN","DIRCMN","current_timestamp"
"2259342","NKC","LON","NKCLON","current_timestamp"
"2259343","TRI","BCN","TRIBCN","current_timestamp"
"2259344","BER","YAO","BERYAO","current_timestamp"
"2259345","BHH","CMN","BHHCMN","current_timestamp"
"2259346","KMQ","VIL","KMQVIL","current_timestamp"
"2259347","CKY","KUL","CKYKUL","current_timestamp"
"2259348","BDS","VIL","BDSVIL","current_timestamp"
"2259349","DSS","ROB","DSSROB","current_timestamp"
"2259350","VCE","AHU","VCEAHU","current_timestamp"
"2259351","BJL","ESB","BJLESB","current_timestamp"
"2259352","MRS","AMS","MRSAMS","current_timestamp"
"2259353","AGP","AMS","AGPAMS","current_timestamp"
"2259354","DME","SXB","DMESXB","current_timestamp"
"2259355","EUN","MSY","EUNMSY","current_timestamp"
"2259356","JAX","SVQ","JAXSVQ","current_timestamp"
"2259357","NAP","ABJ","NAPABJ","current_timestamp"
"2259358","EUG","BKO","EUGBKO","current_timestamp"

"2259360","DAC","SSG","DACSSG","current_timestamp"
"2259361","TPA","AMM","TPAAMM","current_timestamp"
"2259362","FNA","BJS","FNABJS","current_timestamp"
"2259363","OZG","MUC","OZGMUC","current_timestamp"
"2259364","NBO","FCO","NBOFCO","current_timestamp"
"2259365","JFK","KGL","JFKKGL","current_timestamp"
"2259366","EBL","ABJ","EBLABJ","current_timestamp"
"2259367","AGA","MST","AGAMST","current_timestamp"
"2259368","PEI","CMN","PEICMN","current_timestamp"
"2259369","CAS","USM","CASUSM","current_timestamp"
"2259370","BER","LED","BERLED","current_timestamp"
"2259371","OTP","ACC","OTPACC","current_timestamp"
"2259372","PEE","OUD","PEEOUD","current_timestamp"
"2259373","MLI","LFW","MLILFW","current_timestamp"
"2259374","LBV","BJL","LBVBJL","current_timestamp"
"2259375","SAT","NKC","SATNKC","current_timestamp"
"2259376","DSS","SGN","DSSSGN","current_timestamp"
"2259377","CMB","CMN","CMBCMN","current_timestamp"
"2259378","CMN","MTY","CMNMTY","current_timestamp"
"2259379","ROB","PDX","ROBPDX","current_timestamp"
"2259380","LHR","OZZ","LHROZZ","current_timestamp"
"2259381","IAD","BCN","IADBCN","current_timestamp"
"2259382","NCE","ORL","NCEORL","current_timestamp"
"2259383","OSL","CKY","OSLCKY","current_timestamp"
"2259384","ATH","BCN","ATHBCN","current_timestamp"
"2259385","MUC","DSS","MUCDSS","current_timestamp"
"2259386","PTY","LFW","PTYLFW","current_timestamp"
"2259387","TLL","RAK","TLLRAK","current_timestamp"
"2259388","IAH","NDR","IAHNDR","current_timestamp"
"2259389","EUN","AGA","EUNAGA","current_timestamp"
"2259390","YMQ","OZZ","YMQOZZ","current_timestamp"
"2259391","LIS","NCE","LISNCE","current_timestamp"
"2259392","NAP","FEZ","NAPFEZ","current_timestamp"
"2259393","CMN","BHM","CMNBHM","current_timestamp"
"2259394","SSG","OPO","SSGOPO","current_timestamp"
"2259395","DAC","FCO","DACFCO","current_timestamp"
"2259396","GOT","TNG","GOTTNG","current_timestamp"
"2259397","PLQ","NDR","PLQNDR","current_timestamp"
"2259398","CAS","SDQ","CASSDQ","current_timestamp"
"2259399","CKY","ZNZ","CKYZNZ","current_timestamp"
"2259400","EWR","FEZ","EWRFEZ","current_timestamp"
"2259401","BDS","BKO","BDSBKO","current_timestamp"
"2259402","NBO","MIA","NBOMIA","current_timestamp"
"2259403","ATH","RAI","ATHRAI","current_timestamp"
"2259404","JED","NAP","JEDNAP","current_timestamp"
"2259405","RIX","AMS","RIXAMS","current_timestamp"
"2259406","MPM","OUD","MPMOUD","current_timestamp"
"2259407","SCL","CAI","SCLCAI","current_timestamp"
"2259408","CMN","YTY","CMNYTY","current_timestamp"
"2259409","ABJ","MSP","ABJMSP","current_timestamp"
"2259410","NAT","CKY","NATCKY","current_timestamp"
"2259411","COO","SEA","COOSEA","current_timestamp"
"2259412","OUD","NKC","OUDNKC","current_timestamp"
"2259413","CCU","RAK","CCURAK","current_timestamp"
"2259414","VLC","VLC","VLCVLC","current_timestamp"
"2259415","LGW","BGF","LGWBGF","current_timestamp"
"2259416","CBR","TNG","CBRTNG","current_timestamp"
"2259417","CMN","BBK","CMNBBK","current_timestamp"
"2259418","CPH","FNA","CPHFNA","current_timestamp"
"2259419","EUN","RUH","EUNRUH","current_timestamp"
"2259420","TUN","BOS","TUNBOS","current_timestamp"
"2259421","FNA","ABQ","FNAABQ","current_timestamp"
"2259422","DLA","SAW","DLASAW","current_timestamp"
"2259423","MEX","IBZ","MEXIBZ","current_timestamp"
"2259424","BRU","VCE","BRUVCE","current_timestamp"
"2259425","NIM","HND","NIMHND","current_timestamp"
"2259426","CAS","YOW","CASYOW","current_timestamp"
"2259427","DLA","TXL","DLATXL","current_timestamp"
"2259428","OUA","MCT","OUAMCT","current_timestamp"
"2259429","CMN","JHB","CMNJHB","current_timestamp"
"2259430","AGA","RTM","AGARTM","current_timestamp"
"2259431","OZZ","SVO","OZZSVO","current_timestamp"
"2259432","PDX","AGP","PDXAGP","current_timestamp"
"2259433","OUA","TPA","OUATPA","current_timestamp"
"2259434","YUL","GIG","YULGIG","current_timestamp"
"2259435","BHX","NDJ","BHXNDJ","current_timestamp"
"2259436","OXB","TBS","OXBTBS","current_timestamp"
"2259437","MCO","NCE","MCONCE","current_timestamp"
"2259438","AGA","GTF","AGAGTF","current_timestamp"
"2259439","CAI","AMS","CAIAMS","current_timestamp"
"2259440","KUL","FNA","KULFNA","current_timestamp"
"2259441","AGA","VLC","AGAVLC","current_timestamp"
"2259442","CAS","LBV","CASLBV","current_timestamp"
"2259443","OKC","FEZ","OKCFEZ","current_timestamp"
"2259444","ECN","IAD","ECNIAD","current_timestamp"
"2259445","HND","LIS","HNDLIS","current_timestamp"
"2259446","ACC","NIM","ACCNIM","current_timestamp"
"2259447","RAK","ELQ","RAKELQ","current_timestamp"
"2259448","LBV","SXB","LBVSXB","current_timestamp"
"2259449","NRT","TNG","NRTTNG","current_timestamp"
"2259450","BOS","IST","BOSIST","current_timestamp"
"2259451","ZWS","NDJ","ZWSNDJ","current_timestamp"
"2259452","AGP","GIZ","AGPGIZ","current_timestamp"
"2259453","BEM","TUN","BEMTUN","current_timestamp"
"2259454","NAG","ROB","NAGROB","current_timestamp"
"2259455","LON","FEZ","LONFEZ","current_timestamp"
"2259456","OZZ","AMM","OZZAMM","current_timestamp"
"2259457","VKO","DSS","VKODSS","current_timestamp"
"2259458","FCO","BPC","FCOBPC","current_timestamp"
"2259459","NSI","YQB","NSIYQB","current_timestamp"
"2259460","GOT","LYS","GOTLYS","current_timestamp"
"2259461","CMN","DUD","CMNDUD","current_timestamp"
"2259462","RBA","SHA","RBASHA","current_timestamp"
"2259463","SSG","GLN","SSGGLN","current_timestamp"
"2259464","BZV","MAD","BZVMAD","current_timestamp"

"2259466","ACC","BLQ","ACCBLQ","current_timestamp"
"2259467","CMB","LPA","CMBLPA","current_timestamp"
"2259468","CKY","CNX","CKYCNX","current_timestamp"
"2259469","LYS","NDB","LYSNDB","current_timestamp"
"2259470","TPA","NDR","TPANDR","current_timestamp"
"2259471","FLR","RAK","FLRRAK","current_timestamp"
"2259472","BER","BJL","BERBJL","current_timestamp"
"2259473","CMN","HGH","CMNHGH","current_timestamp"
"2259474","TLS","BGF","TLSBGF","current_timestamp"
"2259475","GVA","NCE","GVANCE","current_timestamp"
"2259476","SYD","DUB","SYDDUB","current_timestamp"
"2259477","NSI","AMM","NSIAMM","current_timestamp"
"2259478","RAK","LUN","RAKLUN","current_timestamp"
"2259479","FAO","MXP","FAOMXP","current_timestamp"
"2259480","LFW","MNL","LFWMNL","current_timestamp"
"2259481","MPL","BCN","MPLBCN","current_timestamp"
"2259482","ABJ","RAK","ABJRAK","current_timestamp"
"2259483","MPL","TTU","MPLTTU","current_timestamp"
"2259484","BKO","MIL","BKOMIL","current_timestamp"
"2259485","AMM","LIS","AMMLIS","current_timestamp"
"2259486","GIG","CAI","GIGCAI","current_timestamp"
"2259487","LIN","ALG","LINALG","current_timestamp"
"2259488","AGA","EZE","AGAEZE","current_timestamp"
"2259489","IZM","EUN","IZMEUN","current_timestamp"
"2259490","COO","BSB","COOBSB","current_timestamp"
"2259491","MDT","EUN","MDTEUN","current_timestamp"
"2259492","TNG","DVO","TNGDVO","current_timestamp"
"2259493","CMN","DAC","CMNDAC","current_timestamp"
"2259494","ROB","JOG","ROBJOG","current_timestamp"
"2259495","TPA","AGP","TPAAGP","current_timestamp"
"2259496","DKR","SSH","DKRSSH","current_timestamp"
"2259497","BJV","RAK","BJVRAK","current_timestamp"

"2259499","AGA","EWR","AGAEWR","current_timestamp"
"2259500","ROB","LYS","ROBLYS","current_timestamp"
"2259501","ABZ","DSS","ABZDSS","current_timestamp"
"2259502","LPA","OXB","LPAOXB","current_timestamp"
"2259503","VIL","TTA","VILTTA","current_timestamp"
"2259504","JFK","DXB","JFKDXB","current_timestamp"
"2259505","CMN","SAO","CMNSAO","current_timestamp"
"2259506","STR","OUD","STROUD","current_timestamp"
"2259507","MCO","CAS","MCOCAS","current_timestamp"
"2259508","SAO","MUC","SAOMUC","current_timestamp"
"2259509","RBA","TPA","RBATPA","current_timestamp"
"2259510","MAN","OUD","MANOUD","current_timestamp"
"2259511","NQY","RBA","NQYRBA","current_timestamp"
"2259512","ZRH","HAM","ZRHHAM","current_timestamp"
"2259513","BZV","BZV","BZVBZV","current_timestamp"
"2259514","CMN","QOW","CMNQOW","current_timestamp"
"2259515","BJL","MEM","BJLMEM","current_timestamp"
"2259516","CMN","BFS","CMNBFS","current_timestamp"
"2259517","RBA","BSR","RBABSR","current_timestamp"
"2259518","POA","CAS","POACAS","current_timestamp"
"2259519","RAK","GLA","RAKGLA","current_timestamp"
"2259520","DSS","GIB","DSSGIB","current_timestamp"
"2259521","CRK","FEZ","CRKFEZ","current_timestamp"
"2259522","CMN","GOI","CMNGOI","current_timestamp"
"2259523","NDR","MED","NDRMED","current_timestamp"
"2259524","TLV","BCN","TLVBCN","current_timestamp"
"2259525","NIM","CKY","NIMCKY","current_timestamp"
"2259526","CDG","KTM","CDGKTM","current_timestamp"
"2259527","FEZ","OKA","FEZOKA","current_timestamp"
"2259528","POS","NKC","POSNKC","current_timestamp"
"2259529","BOS","ASW","BOSASW","current_timestamp"
"2259530","LHR","BEY","LHRBEY","current_timestamp"
"2259531","GRU","ORY","GRUORY","current_timestamp"
"2259532","MAD","VIE","MADVIE","current_timestamp"
"2259533","CMN","MAH","CMNMAH","current_timestamp"
"2259534","BOD","AGA","BODAGA","current_timestamp"
"2259535","DTW","OUD","DTWOUD","current_timestamp"
"2259536","DLA","RIC","DLARIC","current_timestamp"
"2259537","CHC","ORY","CHCORY","current_timestamp"
"2259538","NKC","MUC","NKCMUC","current_timestamp"
"2259539","TUU","OUA","TUUOUA","current_timestamp"
"2259540","EZE","MEX","EZEMEX","current_timestamp"
"2259541","LBV","SIN","LBVSIN","current_timestamp"
"2259542","PER","TTA","PERTTA","current_timestamp"
"2259543","OZG","TXL","OZGTXL","current_timestamp"
"2259544","CAS","YQR","CASYQR","current_timestamp"
"2259545","SDQ","DLA","SDQDLA","current_timestamp"
"2259546","FEZ","CLT","FEZCLT","current_timestamp"
"2259547","BER","AGA","BERAGA","current_timestamp"


"2259550","IAD","BKO","IADBKO","current_timestamp"
"2259551","ALG","DKR","ALGDKR","current_timestamp"
"2259552","BHX","FEZ","BHXFEZ","current_timestamp"
"2259553","BGF","OXB","BGFOXB","current_timestamp"
"2259554","TNG","GGG","TNGGGG","current_timestamp"
"2259555","ROB","JED","ROBJED","current_timestamp"
"2259556","OXB","ESB","OXBESB","current_timestamp"
"2259557","BKK","NKC","BKKNKC","current_timestamp"
"2259558","ABJ","DFW","ABJDFW","current_timestamp"

"2259560","TSV","BCN","TSVBCN","current_timestamp"
"2259561","FCO","OZG","FCOOZG","current_timestamp"
"2259562","RAI","SGN","RAISGN","current_timestamp"
"2259563","FEZ","MGQ","FEZMGQ","current_timestamp"
"2259564","OSL","DSS","OSLDSS","current_timestamp"
"2259565","SAW","DAC","SAWDAC","current_timestamp"
"2259566","DEL","ABJ","DELABJ","current_timestamp"
"2259567","BJL","MDC","BJLMDC","current_timestamp"
"2259568","RIO","MLA","RIOMLA","current_timestamp"
"2259569","OUA","SLL","OUASLL","current_timestamp"
"2259570","BMI","CMN","BMICMN","current_timestamp"
"2259571","RAK","LFW","RAKLFW","current_timestamp"
"2259572","MLA","AMS","MLAAMS","current_timestamp"
"2259573","BHX","DSS","BHXDSS","current_timestamp"
"2259574","ICN","ORY","ICNORY","current_timestamp"
"2259575","KRK","TXL","KRKTXL","current_timestamp"
"2259576","YHZ","HKG","YHZHKG","current_timestamp"
